User ID,Account ID,Job ID,Submit Time,Start Time,End Time,Wait Time (s),Run Time (s)
user94,account23,5908,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:51:51,1.0,42.0
user94,account23,5909,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:51:56,1.0,47.0
user94,account23,5910,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:51:54,1.0,45.0
user94,account23,5911,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:52:02,1.0,53.0
user94,account23,5912,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:52:03,1.0,54.0
user94,account23,5913,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:51:56,1.0,47.0
user94,account23,5914,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:52:02,1.0,53.0
user94,account23,5915,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:51:59,1.0,50.0
user94,account23,5916,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:51:57,1.0,48.0
user94,account23,5917,2024-10-03 03:51:08,2024-10-03 03:51:09,2024-10-03 03:52:18,1.0,69.0
user94,account23,5918,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:52:00,0.0,51.0
user94,account23,5919,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:53,0.0,44.0
user94,account23,5920,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:54,0.0,45.0
user94,account23,5921,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:55,0.0,46.0
user94,account23,5922,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:52,0.0,43.0
user94,account23,5923,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:59,0.0,50.0
user94,account23,5924,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:52,0.0,43.0
user94,account23,5925,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:53,0.0,44.0
user94,account23,5926,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:52:04,0.0,55.0
user94,account23,5927,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:59,0.0,50.0
user94,account23,5928,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:51:57,0.0,48.0
user94,account23,5929,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:52:05,0.0,56.0
user94,account23,5930,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:52:03,0.0,54.0
user94,account23,5931,2024-10-03 03:51:09,2024-10-03 03:51:09,2024-10-03 03:52:03,0.0,54.0
user94,account23,5932,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:08,1.0,58.0
user94,account23,5933,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:53,1.0,43.0
user94,account23,5934,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:01,1.0,51.0
user94,account23,5935,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:59,1.0,49.0
user94,account23,5936,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:55,1.0,45.0
user94,account23,5937,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:57,1.0,47.0
user94,account23,5938,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:55,1.0,45.0
user94,account23,5939,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:53,1.0,43.0
user94,account23,5940,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:15,1.0,65.0
user94,account23,5941,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:57,1.0,47.0
user94,account23,5942,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:20,1.0,70.0
user94,account23,5943,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:00,1.0,50.0
user94,account23,5944,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:53,1.0,43.0
user94,account23,5945,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:12,1.0,62.0
user94,account23,5946,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:53:08,1.0,118.0
user94,account23,5947,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:52:19,1.0,69.0
user94,account23,5948,2024-10-03 03:51:09,2024-10-03 03:51:10,2024-10-03 03:51:53,1.0,43.0
user94,account23,5949,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:08,3.0,53.0
user94,account23,5950,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:02,3.0,47.0
user94,account23,5951,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:05,3.0,50.0
user94,account23,5952,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:51:57,3.0,42.0
user94,account23,5953,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:50,3.0,95.0
user94,account23,5954,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:08,3.0,53.0
user94,account23,5955,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:03,3.0,48.0
user94,account23,5956,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:02,3.0,47.0
user94,account23,5957,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:09,3.0,54.0
user94,account23,5958,2024-10-03 03:51:12,2024-10-03 03:51:15,2024-10-03 03:52:10,3.0,55.0
user94,account23,5959,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:10,2.0,55.0
user94,account23,5960,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:51:58,2.0,43.0
user94,account23,5961,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:09,2.0,54.0
user94,account23,5962,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:08,2.0,53.0
user94,account23,5963,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:05,2.0,50.0
user94,account23,5964,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:05,2.0,50.0
user94,account23,5965,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:04,2.0,49.0
user94,account23,5966,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:10,2.0,55.0
user94,account23,5967,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:14,2.0,59.0
user94,account23,5968,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:10,2.0,55.0
user94,account23,5969,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:07,2.0,52.0
user94,account23,5970,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:08,2.0,53.0
user94,account23,5971,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:13,2.0,58.0
user94,account23,5972,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:15,2.0,60.0
user94,account23,5973,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:18,2.0,63.0
user94,account23,5974,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:12,2.0,57.0
user94,account23,5975,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:14,2.0,59.0
user94,account23,5976,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:16,2.0,61.0
user94,account23,5977,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:02,2.0,47.0
user94,account23,5978,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:02,2.0,47.0
user94,account23,5979,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:13,2.0,58.0
user94,account23,5980,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:09,2.0,54.0
user94,account23,5981,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:03,2.0,48.0
user94,account23,5982,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:16,2.0,61.0
user94,account23,5983,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:09,2.0,54.0
user94,account23,5984,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:12,2.0,57.0
user94,account23,5985,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:11,2.0,56.0
user94,account23,5986,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:14,2.0,59.0
user94,account23,5987,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:08,2.0,53.0
user94,account23,5988,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:15,2.0,60.0
user94,account23,5989,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:10,2.0,55.0
user94,account23,5990,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:09,2.0,54.0
user94,account23,5991,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:14,2.0,59.0
user94,account23,5992,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:01,2.0,46.0
user94,account23,5993,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:02,2.0,47.0
user94,account23,5994,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:03,2.0,48.0
user94,account23,5995,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:14,2.0,59.0
user94,account23,5996,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:03,2.0,48.0
user94,account23,5997,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:07,2.0,52.0
user94,account23,5998,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:09,2.0,54.0
user94,account23,5999,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:03,2.0,48.0
user94,account23,6000,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:06,2.0,51.0
user94,account23,6001,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:00,2.0,45.0
user94,account23,6002,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:02,2.0,47.0
user94,account23,6003,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:07,2.0,52.0
user94,account23,6004,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:15,2.0,60.0
user94,account23,6005,2024-10-03 03:51:13,2024-10-03 03:51:15,2024-10-03 03:52:08,2.0,53.0
user94,account23,6006,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:11,1.0,53.0
user94,account23,6007,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6008,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:15,1.0,57.0
user94,account23,6009,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:14,1.0,56.0
user94,account23,6010,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:05,1.0,47.0
user94,account23,6011,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:16,1.0,58.0
user94,account23,6012,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:19,1.0,61.0
user94,account23,6013,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:16,1.0,58.0
user94,account23,6014,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:18,1.0,60.0
user94,account23,6015,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:12,1.0,54.0
user94,account23,6016,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:10,1.0,52.0
user94,account23,6017,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:04,1.0,46.0
user94,account23,6018,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:09,1.0,51.0
user94,account23,6019,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:12,1.0,54.0
user94,account23,6020,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6021,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6022,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:15,1.0,57.0
user94,account23,6023,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:18,1.0,60.0
user94,account23,6024,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:11,1.0,53.0
user94,account23,6025,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:10,1.0,52.0
user94,account23,6026,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:19,1.0,61.0
user94,account23,6027,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:07,1.0,49.0
user94,account23,6028,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:11,1.0,53.0
user94,account23,6029,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6030,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:08,1.0,50.0
user94,account23,6031,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:19,1.0,61.0
user94,account23,6032,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:13,1.0,55.0
user94,account23,6033,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:10,1.0,52.0
user94,account23,6034,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6035,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:17,1.0,59.0
user94,account23,6036,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6037,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:11,1.0,53.0
user94,account23,6038,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:11,1.0,53.0
user94,account23,6039,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6040,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:15,1.0,57.0
user94,account23,6041,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:17,1.0,59.0
user94,account23,6042,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:07,1.0,49.0
user94,account23,6043,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:07,1.0,49.0
user94,account23,6044,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:11,1.0,53.0
user94,account23,6045,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:34,1.0,76.0
user94,account23,6046,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:03,1.0,45.0
user94,account23,6047,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:08,1.0,50.0
user94,account23,6048,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:06,1.0,48.0
user94,account23,6049,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:14,1.0,56.0
user94,account23,6050,2024-10-03 03:51:17,2024-10-03 03:51:18,2024-10-03 03:52:15,1.0,57.0
user94,account23,6051,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:16,0.0,58.0
user94,account23,6052,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:24,0.0,66.0
user94,account23,6053,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:10,0.0,52.0
user94,account23,6054,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:15,0.0,57.0
user94,account23,6055,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:28,0.0,70.0
user94,account23,6056,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:10,0.0,52.0
user94,account23,6057,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:15,0.0,57.0
user94,account23,6058,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:15,0.0,57.0
user94,account23,6059,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:15,0.0,57.0
user94,account23,6060,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:06,0.0,48.0
user94,account23,6061,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:12,0.0,54.0
user94,account23,6062,2024-10-03 03:51:18,2024-10-03 03:51:18,2024-10-03 03:52:04,0.0,46.0
user94,account23,6063,2024-10-03 03:51:21,2024-10-03 03:51:21,2024-10-03 03:52:29,0.0,68.0
user94,account23,6064,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:23,3.0,59.0
user94,account23,6065,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:16,3.0,52.0
user94,account23,6066,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:20,3.0,56.0
user94,account23,6067,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:23,3.0,59.0
user94,account23,6068,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:10,3.0,46.0
user94,account23,6069,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:23,3.0,59.0
user94,account23,6070,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:12,3.0,48.0
user94,account23,6071,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:15,3.0,51.0
user94,account23,6072,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:11,3.0,47.0
user94,account23,6073,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:35,3.0,71.0
user94,account23,6074,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:24,3.0,60.0
user94,account23,6075,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:18,3.0,54.0
user94,account23,6076,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:13,3.0,49.0
user94,account23,6077,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:15,3.0,51.0
user94,account23,6078,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:18,3.0,54.0
user94,account23,6079,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:11,3.0,47.0
user94,account23,6080,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:21,3.0,57.0
user94,account23,6081,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:20,3.0,56.0
user94,account23,6082,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:09,3.0,45.0
user94,account23,6083,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:16,3.0,52.0
user94,account23,6084,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:10,3.0,46.0
user94,account23,6085,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:08,3.0,44.0
user94,account23,6086,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:30,3.0,66.0
user94,account23,6087,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:12,3.0,48.0
user94,account23,6088,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:29,3.0,65.0
user94,account23,6089,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:26,3.0,62.0
user94,account23,6090,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:23,3.0,59.0
user94,account23,6091,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:11,3.0,47.0
user94,account23,6092,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:15,3.0,51.0
user94,account23,6093,2024-10-03 03:51:21,2024-10-03 03:51:24,2024-10-03 03:52:12,3.0,48.0
user94,account23,6094,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:19,2.0,55.0
user94,account23,6095,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:10,2.0,46.0
user94,account23,6096,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:09,2.0,45.0
user94,account23,6097,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:16,2.0,52.0
user94,account23,6098,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:10,2.0,46.0
user94,account23,6099,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:10,2.0,46.0
user94,account23,6100,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:17,2.0,53.0
user94,account23,6101,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:15,2.0,51.0
user94,account23,6102,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:10,2.0,46.0
user94,account23,6103,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:15,2.0,51.0
user94,account23,6104,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:09,2.0,45.0
user94,account23,6105,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:22,2.0,58.0
user94,account23,6106,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:21,2.0,57.0
user94,account23,6107,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:16,2.0,52.0
user94,account23,6108,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:22,2.0,58.0
user94,account23,6109,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:21,2.0,57.0
user94,account23,6110,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:15,2.0,51.0
user94,account23,6111,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:30,2.0,66.0
user94,account23,6112,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:11,2.0,47.0
user94,account23,6113,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:15,2.0,51.0
user94,account23,6114,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:15,2.0,51.0
user94,account23,6115,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:09,2.0,45.0
user94,account23,6116,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:23,2.0,59.0
user94,account23,6117,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:17,2.0,53.0
user94,account23,6118,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:17,2.0,53.0
user94,account23,6119,2024-10-03 03:51:22,2024-10-03 03:51:24,2024-10-03 03:52:11,2.0,47.0
user94,account23,6120,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:20,2.0,53.0
user94,account23,6121,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:25,2.0,58.0
user94,account23,6122,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:11,2.0,44.0
user94,account23,6123,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:13,2.0,46.0
user94,account23,6124,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:18,2.0,51.0
user94,account23,6125,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:24,2.0,57.0
user94,account23,6126,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:19,2.0,52.0
user94,account23,6127,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:14,2.0,47.0
user94,account23,6128,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:18,2.0,51.0
user94,account23,6129,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:23,2.0,56.0
user94,account23,6130,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:18,2.0,51.0
user94,account23,6131,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:14,2.0,47.0
user94,account23,6132,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:28,2.0,61.0
user94,account23,6133,2024-10-03 03:51:25,2024-10-03 03:51:27,2024-10-03 03:52:14,2.0,47.0
user94,account23,6134,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:17,1.0,50.0
user94,account23,6135,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:25,1.0,58.0
user94,account23,6136,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:23,1.0,56.0
user94,account23,6137,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:18,1.0,51.0
user94,account23,6138,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:23,1.0,56.0
user94,account23,6139,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:19,1.0,52.0
user94,account23,6140,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:20,1.0,53.0
user94,account23,6141,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:12,1.0,45.0
user94,account23,6142,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:13,1.0,46.0
user94,account23,6143,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:13,1.0,46.0
user94,account23,6144,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:23,1.0,56.0
user94,account23,6145,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:23,1.0,56.0
user94,account23,6146,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:53:36,1.0,129.0
user94,account23,6147,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:53:06,1.0,99.0
user94,account23,6148,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:55,1.0,88.0
user94,account23,6149,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:53:32,1.0,125.0
user94,account23,6150,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:51,1.0,84.0
user94,account23,6151,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:24,1.0,57.0
user94,account23,6152,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:17,1.0,50.0
user94,account23,6153,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:27,1.0,60.0
user94,account23,6154,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:21,1.0,54.0
user94,account23,6155,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:23,1.0,56.0
user94,account23,6156,2024-10-03 03:51:26,2024-10-03 03:51:27,2024-10-03 03:52:28,1.0,61.0
